ax,ay
-0.05239211,1.1932533
-0.049915493,1.1888527
-0.03876386,1.234161
-0.036032952,1.2299287
-0.03321899,1.2254261
-0.030299949,1.2211927
-0.01766992,1.2658262
-0.014946629,1.2617141
-0.012598353,1.2575659
-0.009381158,1.2531518
0.0052223178,1.2980646
0.007820596,1.2937474
0.010398067,1.2897005
0.013176155,1.2853873
0.02871011,1.3298627
0.031763006,1.3257151
0.03460571,1.3215113
0.037754547,1.3175374
0.053776957,1.3616382
0.056849763,1.357524
0.06015616,1.3534887
0.063283525,1.3491421
0.08000618,1.3932487
0.08319341,1.3889998
0.08652708,1.3849971
0.10357115,1.428687
0.10721761,1.4245938
0.1085195,1.4223466
0.112135224,1.4181944
0.1295902,1.4616479
0.13349158,1.4576579
0.13718837,1.4536139
0.13879375,1.4512188
0.15902185,1.4926227
0.16082826,1.4905393
0.16503735,1.4864144
0.16879375,1.4824178
0.18733388,1.5252098
0.18949553,1.5230515
0.19358888,1.5189823
0.21250285,1.5617142
0.21705076,1.5577865
0.21926455,1.5556517
0.23850974,1.5979247
0.2433113,1.5940874
0.24578182,1.5920278
0.25027162,1.5879272
0.27007312,1.6301548
0.2750204,1.6261948
0.2776398,1.6239985
0.29790568,1.6659771
0.30311218,1.6621077
0.30599418,1.6599859
0.30889815,1.65788
0.32945752,1.6993392
0.33472717,1.6955098
0.33789584,1.6934767
0.35907957,1.7346555
0.36467168,1.7309948
0.36810836,1.7290343
0.3712182,1.7268097
0.39304584,1.767739
0.3965887,1.7658697
0.40230462,1.7620305
0.42415518,1.8025602
0.42783713,1.8005469
0.43183616,1.7987438
0.45401537,1.8387605
0.4583168,1.8370913
0.46440753,1.8334483
0.46835685,1.8314573
0.49130476,1.8714135
0.49534026,1.8694973
0.49977967,1.8676379
0.52299255,1.9069942
0.52735865,1.9052242
0.53169435,1.9033928
0.5555157,1.942411
0.56015605,1.9407088
0.5646077,1.9389638
0.5886578,1.977595
0.5935714,1.9759598
0.5981686,1.9740795
0.6030822,1.9723985
0.6277533,2.0107155
0.632755,2.009102
0.6378144,2.0072875
0.66270477,2.0452065
0.66782254,2.043673
0.6731565,2.0419245
0.6784921,2.0404034
0.70377505,2.077937
0.70922554,2.076269
0.73262775,2.1149263
0.73837614,2.1133802
0.7438854,2.111723
0.74976635,2.110326
0.7758304,2.1470556
0.78145623,2.1454754
0.78542334,2.1454968
0.81168395,2.1817887
0.8177916,2.1803238
0.82371813,2.1788192
0.85053146,2.2147243
0.85449874,2.214789
0.86069375,2.213344
0.88789785,2.2488537
0.89404756,2.2472842
0.8984761,2.2473843
0.92585176,2.2824419
0.9323918,2.2811112
0.9158729,2.2447608
0.9645417,2.3157718
0.9713414,2.314496
0.95491785,2.2785287
0.9825985,2.3131292
1.0108137,2.3473244
0.99432486,2.311996
1.0225126,2.3461711
1.0507439,2.3797295
1.0344858,2.3449607
1.0628104,2.378673
1.0701536,2.377475
1.0966927,2.4119728
1.1039536,2.41084
1.1092141,2.4110417
1.1381259,2.4438221
1.1218611,2.4099216
1.1509386,2.4427311
1.1564865,2.442973
1.1855106,2.475293
1.1692873,2.4418595
1.2203846,2.5071833
1.2043302,2.4744906
1.233944,2.5063677
1.217679,2.4734747
1.2691768,2.5378327
1.2531793,2.5056028
1.2828668,2.537015
1.2889819,2.5372913
1.3186089,2.5680401
1.3247855,2.5683372
1.3087639,2.5365999
1.3387973,2.5675256
1.3449557,2.5677423
1.3510247,2.5678139
1.3810986,2.5982444
1.3873423,2.5984929
1.4177808,2.6284492
1.4240786,2.628715
1.4305456,2.6289802
1.4608513,2.6584506
1.4673681,2.6587315
1.4514977,2.628529
1.457969,2.6287258
1.5108476,2.6881168
1.5174106,2.6883795
1.5018272,2.6586964
1.5080177,2.6588464
1.5610857,2.7172308
1.5457098,2.688206
1.5522966,2.6884112
1.5588584,2.6885734
1.589697,2.7169938
1.5719934,2.6890154
1.6253794,2.7463727
1.6100008,2.7177446
1.6164904,2.7179284
1.6233244,2.7181501
1.6543571,2.7461119
1.6834391,2.774696
1.6905006,2.7749848
1.6973636,2.7752063
1.7042484,2.7754364
1.711165,2.7756891
1.7180527,2.7759
1.7249615,2.7761195
1.7560502,2.8030877
1.7631193,2.8033178
1.7700396,2.8035312
1.7769893,2.8037667
1.7839103,2.8039598
1.8133806,2.8315232
1.7959654,2.805461
1.8273581,2.8319185
1.8343042,2.832117
1.8637618,2.8591578
1.8484222,2.8325527
1.8777795,2.85956
1.8607373,2.8340518
1.8917916,2.8599284
1.8989375,2.860165
1.9042267,2.861386
1.9113579,2.8615887
1.9183081,2.8617394
1.9252727,2.8618968
1.9322715,2.862087
1.9618844,2.8885002
1.9688449,2.88866
1.9759855,2.8888628
1.9811994,2.890052
1.965565,2.8639553
1.9952313,2.8903344
2.0020306,2.8904338
2.0317092,2.9163392
2.0386822,2.9165032
2.021475,2.891958
2.0282745,2.8920383
2.0578477,2.9178586
2.064816,2.9180024
2.0453734,2.8943849
2.101206,2.943433
2.083026,2.9197912
2.1134953,2.9446816
2.1204455,2.9448574
2.0957234,2.923879
2.1284852,2.9477391
2.1333237,2.948796
2.1366384,2.950715
2.1411831,2.9517138
2.116463,2.9308968
2.1491773,2.954624
2.1539156,2.955708
2.1863513,2.9789586
2.1618118,2.9585574
2.1366978,2.937763
2.1986873,2.9826953
2.2020113,2.9845567
2.2066486,2.9855733
2.1819768,2.9652848
2.2144814,2.9884133
2.189719,2.968229
2.2511902,3.0121
2.1973367,2.9710367
2.2588484,3.0148067
2.2049959,2.9738941
2.2665443,3.017561
2.2151363,2.9794185
2.2744153,3.020345
2.2279887,2.9883213
2.2819777,3.02305
2.2405725,2.9971654
2.2902172,3.0267763
2.2534583,3.0060863
2.3031213,3.035538
2.308847,3.0402827
2.294008,3.0320423
2.3432791,3.060953
2.3065693,3.0406797
2.3558476,3.0694318
2.2969503,3.0371537
2.3466694,3.066037
2.374122,3.0825713
2.337264,3.062622
2.3865519,3.090961
2.3922765,3.0956495
2.3773816,3.0877306
2.4048011,3.104112
2.410478,3.1087005
2.3953907,3.1008646
2.4227133,3.117072
2.3855777,3.0976098
2.4348364,3.1252701
2.461943,3.141134
2.4032733,3.1105983
2.4525099,3.1380007
2.4793792,3.1536226
2.4073672,3.1339607
2.4699082,3.1506114
2.4968727,3.1662009
2.4038825,3.1626496
2.4858823,3.1641726
2.4845123,3.173942
2.5407279,3.193767
2.441298,3.1962934
2.481194,3.2017806
2.5205405,3.2074807
2.3647075,3.237034
2.477893,3.2287724
2.5172968,3.2344081
2.5159776,3.2435157
2.3924103,3.2720912
2.5081687,3.2623544
2.5528975,3.2663536
2.492246,3.283727
2.3545325,3.3170588
2.4741535,3.3060567
2.5270314,3.3063745
2.5180705,3.3176248
2.315925,3.3595636
2.4374084,3.349553
2.4910738,3.3499289
2.4820158,3.3605802
2.2770324,3.3993692
2.4003384,3.3902793
2.4547253,3.3908381
2.4455204,3.4008837
2.4362438,3.4107373
2.2958727,3.437562
2.4177644,3.429506
2.4716277,3.4302416
2.4624445,3.4397564
2.3894863,3.4573362
2.2464015,3.4817743
2.3705328,3.4746957
2.425507,3.4755971
2.4161289,3.484293
2.4066095,3.4929154
2.2061467,3.5212543
2.3225842,3.5164044
2.3784223,3.5173812
2.3690023,3.5254927
2.3592217,3.53347
2.1697676,3.5571914
2.280306,3.553978
2.3304932,3.5559723
2.3858798,3.5572152
2.3763156,3.5647213
2.3092513,3.5770063
2.1857367,3.5925791
2.2950664,3.59009
2.2879689,3.5966282
2.3375192,3.598757
2.330634,3.6052237
2.323411,3.6116674
2.2048252,3.6232717
2.3094053,3.6238458
2.3021533,3.629993
2.2958102,3.635475
2.344167,3.6380935
2.283713,3.6458051
2.1672695,3.6537123
2.2716196,3.6554363
2.3190768,3.6588507
2.2592635,3.6652393
2.3070726,3.66858
2.300925,3.6733603
2.1289992,3.681886
2.234518,3.683711
2.2825072,3.6869717
2.2764418,3.6915329
2.2700655,3.696013
2.2638087,3.7004106
2.1469877,3.7068326
2.2513719,3.7087705
2.2988303,3.7118666
2.2927783,3.7161582
2.2864137,3.720321
2.2801924,3.7244585
2.1077507,3.7312071
2.21327,3.733193
2.2612255,3.736188
2.2548008,3.7400825
2.2485187,3.7439532
2.242147,3.7477534
2.117439,3.7546568
2.2291708,3.7549288
2.2227013,3.7585716
2.2701583,3.7613945
2.2636127,3.765028
1.9975332,3.778739
2.1246502,3.776724
2.2444468,3.7751298
2.2357857,3.7789838
2.2258348,3.7830336
2.2159705,3.7870765
2.0733228,3.7961702
2.1963236,3.7945688
2.1860116,3.7984138
2.2405334,3.799555
2.1657846,3.8058183
2.020731,3.8140101
2.1454458,3.8126986
2.2006323,3.8138325
2.190467,3.8173418
2.1801574,3.8207786
1.9670216,3.83038
2.0933983,3.8293219
2.1493206,3.8304513
2.2039607,3.8315897
1.9233153,3.8424418
2.0509808,3.8415627
2.173047,3.8407524
2.1625133,3.8437905
2.1517868,3.846795
1.938083,3.8547518
2.0644243,3.8540843
2.1200287,3.8551888
2.1092148,3.857968
1.8929893,3.865238
2.0206015,3.864709
2.1427417,3.8642406
2.1320336,3.8668847
1.9179112,3.8736224
2.043912,3.8732307
2.0993876,3.8742857
1.8124503,3.8818572
1.9421774,3.8815336
2.0665824,3.881265
2.055202,3.8835824
1.8369477,3.8893044
1.965093,3.8890936
2.0213287,3.8900955
2.076654,3.8911192
1.8606113,3.8964016
1.9871926,3.8962915
2.0427039,3.8972886
1.8247005,3.9022226
1.9521819,3.9021697
2.0081713,3.9031346
1.7886237,3.9077008
1.9169692,3.907699
2.0401924,3.907741
1.8217226,3.9120986
1.9483137,3.912156
2.0046232,3.9130719
1.786748,3.9170866
1.9141337,3.9171848
1.9705647,3.918074
1.8203354,3.9210958
1.9459457,3.921243
1.7232916,3.924817
1.8520964,3.9249723
1.9759827,3.9251633
1.758076,3.9285078
1.8850886,3.9287047
1.9406669,3.929535
1.7909169,3.9320738
1.91619,3.9323075
1.764993,3.934727
1.8908393,3.9349747
1.6661301,3.9378092
1.7950579,3.9380581
1.9192607,3.9383357
1.7705643,3.9404936
1.8952764,3.9407818
1.7451432,3.9428496
1.8703756,3.9431472
1.7187973,3.945116
1.8445632,3.9454217
1.691502,3.9473083
1.8178117,3.9476206
1.6632434,3.9494162
1.7901059,3.9497342
1.6373429,3.9514284
1.7646573,3.9517517
1.6801077,3.9530528
1.8055979,3.9533894
1.6526941,3.9549506
1.568567,3.9561224
1.6970441,3.9564543
1.8211502,3.956805
1.6680641,3.958251
1.5834125,3.9593458
1.7105727,3.9596894
1.6264005,3.9607499
1.5402454,3.9617834
1.6680863,3.9621272
1.791687,3.9624863
1.6393236,3.9637036
1.5560241,3.9646418
1.6825031,3.9649916
1.5962292,3.9659162
1.5114368,3.9667935
1.6385792,3.9671402
1.4102309,3.968302
1.5397995,3.9686399
1.665421,3.9689894
1.580889,3.969798
1.4944391,3.97058
1.6207011,3.9709244
1.3936473,3.9719176
1.5222471,3.9722524
1.6470045,3.972597
1.4206338,3.9735286
1.5477805,3.9738631
1.4626039,3.974525
1.5881127,3.9748602
1.3577988,3.9757004
1.3433349,3.9762008
1.4713016,3.9765239
1.5956019,3.9768538
1.3682984,3.9776063
1.4948711,3.977926
1.4103388,3.978476
1.3944983,3.9789355
1.37838,3.9793847
1.361962,3.9798234
1.487434,3.9801335
1.4015242,3.9806325
1.3844172,3.9810543
1.37057,3.981457
1.3528223,3.9818633
1.3347796,3.9822605
1.3200436,3.9826396
1.3049788,3.9830136
1.2860085,3.9833877
1.2703472,3.9837446
1.2543713,3.984097
1.2381063,3.9844415
1.2215011,3.984781
1.3468988,3.9850545
1.3300602,3.9853878
1.3129042,3.985713
1.2954149,3.9860337
1.281231,3.9863396
1.0456669,3.9867036
1.1730372,3.9869556
1.2975419,3.9872093
1.2822937,3.9874928
1.2630525,3.9877813
1.0329957,3.9880867
1.1591522,3.9883256
1.1423916,3.9885888
1.1253518,3.9888437
1.0347735,3.9890995
1.1597133,3.989328
1.1418278,3.9895713
1.0543636,3.9898062
0.9655489,3.9900336
1.090527,3.9902503
1.0712693,3.990476
0.9817398,3.990691
1.1055218,3.9909
1.0158255,3.9911065
0.92857045,3.9913025
1.0523256,3.9915028
0.9610466,3.9916966
1.0836345,3.991892
0.9959585,3.992074
0.9069371,3.9922504
1.0294654,3.9924374
0.94020444,3.992608
0.8496562,3.9927719
0.9721033,3.9929502
0.81378603,3.9930956
0.93610674,3.9932687
0.77648497,3.9934072
0.8986679,3.993575
0.8096646,3.9937155
0.93072766,3.993879
0.7697709,3.9940038
0.89071286,3.994162
0.65988183,3.994267
0.78151405,3.9944198
0.90129304,3.994571
0.742056,3.9946787
0.8616691,3.9948251
0.6325044,3.9949136
0.75272393,3.9950545
0.8711745,3.9951942
0.64516246,3.9952729
0.7641967,3.9954076
0.53531355,3.995481
0.5859012,3.9955964
0.7045063,3.9957242
0.821464,3.9958506
0.52317864,3.9959035
0.5723744,3.9960117
0.6896861,3.9961312
0.53054035,3.9962018
0.5133747,3.9962893
0.49185482,3.9963765
0.53932315,3.9964757
0.65513515,3.9965851
0.42825243,3.9966326
0.40918222,3.9967113
0.455486,3.9968023
0.4357178,3.996878
0.41555974,3.9969525
0.46072546,3.9970386
0.57460964,3.997135
0.6871422,3.9972296
0.39618996,3.997254
0.37815103,3.9973192
0.3557132,3.9973845
0.33289847,3.9974487
0.31368658,3.99751
0.29007742,3.9975715
0.336145,3.9976423
0.3157995,3.9977
0.2950585,3.9977562
0.005327579,3.9977624
0.116587035,3.9978395
0.22724035,3.997915
0.27111253,3.9979777
0.24841852,3.9980285
0.22935514,3.9980772
0.20587736,3.9981258
-0.078719705,3.9981272
0.029791877,3.9981947
0.13782348,3.9982605
0.18306047,3.9983141
0.15760234,3.9983578
-0.054526288,3.9983664
0.05195099,3.9984272
0.15791394,3.9984865
0.13487113,3.9985256
-0.08290343,3.9985342
0.021932263,3.9985902
-0.18478487,3.998598
-0.08446939,3.99865
0.01912162,3.9987025
-0.18826762,3.99871
-0.08971831,3.9987586
0.012616712,3.9988077
-0.19149591,3.998814
-0.094624266,3.9988594
-0.22334199,3.9988754
-0.14121526,3.9989169
-0.25069594,3.9989302
-0.18722387,3.998973
