Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	AverageEpRet_2	StdEpRet_2	MaxEpRet_2	MinEpRet_2	EpLen_2	AverageVVals_2	StdVVals_2	MaxVVals_2	MinVVals_2	LossPi_2	LossV_2	DeltaLossPi_2	DeltaLossV_2	Entropy_2	KL_2	ClipFrac_2	StopIter	Time
194	-151.2348	86.23167	-35.397934	-277.5304	115.26471	-95.243454	8.105823	-26.363747	-97.25602	780000	2.1457671e-09	2010.6742	-0.0012112014	-365.7262	1.1029024	0.00094651815	0.01225	151.2348	86.23167	277.5304	35.397934	115.26471	136.16704	46.117813	148.79625	-144.3059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1314.8665850162506
195	-152.07869	99.475655	-26.49243	-398.25165	123.65625	-87.024376	11.647101	0.88735664	-92.54887	784000	8.702278e-09	2131.4417	-0.000999826	-149.87439	1.1224613	-0.0008018106	0.0105	152.07869	99.475655	398.25165	26.49243	123.65625	140.53772	37.723587	148.79625	-144.39839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1321.3565256595612
196	-117.405655	136.29933	-25.551973	-529.5852	107.02702	-81.69569	8.411662	-4.8896484	-87.80788	788000	-2.6226044e-09	3902.7126	-0.0006152023	-207.84961	1.137066	0.00032409164	0.016	117.405655	136.29933	529.5852	25.551973	107.02702	147.07034	16.737154	148.79625	-143.87524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1326.949963569641
197	-114.18353	93.82399	-31.708887	-340.64215	101.051285	-75.930916	9.921575	-11.3256	-83.47659	792000	1.180172e-08	2103.346	-0.0010240077	-170.45166	1.1573027	0.0013069654	0.01	114.18353	93.82399	340.64215	31.708887	101.051285	141.65831	34.45992	148.79625	-144.38559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1333.3917129039764
198	-374.99475	28.219229	-322.12497	-427.8463	257.4	-70.03641	12.576338	-12.847038	-79.16669	796000	-4.2289496e-08	3512.4482	-0.00072608684	-763.885	1.1692802	9.363288e-05	0.003	374.99475	28.219229	427.8463	322.12497	257.4	140.31444	28.837688	148.79625	-37.566677	4.902482e-09	1975.1295	-0.0030793038	-330.71448	0.5435467	0.0033559462	0.035	79.0	1340.042508840561
199	-107.15982	83.83626	-20.90302	-268.00302	102.0	-82.416435	7.1439257	-3.1200652	-84.19668	800000	1.4603138e-08	2061.991	-0.0002526315	-596.54834	1.17237	0.00060117117	0.00275	107.15982	83.83626	268.00302	20.90302	102.0	136.51111	30.800484	143.92642	-139.3295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1346.8212704658508
200	-362.94907	39.539616	-306.31506	-483.56268	230.82353	-71.00775	15.43334	-5.3257313	-79.871315	804000	2.4080277e-08	3687.1545	-0.0030409219	-728.8413	1.1849134	-0.0005428038	0.009	362.94907	39.539616	483.56268	306.31506	230.82353	131.55948	29.325657	143.92642	15.169322	1.0699034e-08	1398.7925	-0.002182482	-95.201904	0.53241724	0.005258037	0.04225	79.0	1353.9236690998077
201	-384.34064	23.622805	-347.2141	-429.72424	259.8	-81.79919	10.784037	-13.783699	-84.92166	808000	-1.4901161e-09	2912.8308	-0.00037382758	-340.53613	1.1624259	8.829519e-05	0.00175	384.34064	23.622805	429.72424	347.2141	259.8	129.93172	25.038425	139.07393	4.2456217	-1.4066696e-08	1607.5469	-0.0012277466	-91.33435	0.5153261	0.003924119	0.014	79.0	1361.9170942306519
202	-368.18912	23.637926	-322.4086	-427.39734	236.625	-86.56053	12.538401	-13.086388	-90.00276	812000	-8.165836e-09	2325.9204	-0.00043000886	-310.68542	1.1791039	0.00023377291	0.004	368.18912	23.637926	427.39734	322.4086	236.625	124.49387	25.510244	134.22708	-4.1635485	-5.4836273e-09	1066.0402	-0.0024741082	-22.683472	0.50971264	0.0038970946	0.057	79.0	1368.6219897270203
203	-122.33154	89.29555	-27.21898	-262.08902	107.054054	-93.17189	9.780317	-3.1239767	-95.08336	816000	3.886223e-08	2633.6443	-0.0014982603	-831.322	1.1665269	0.0025198266	0.017	122.33154	89.29555	262.08902	27.21898	107.054054	123.56286	24.28395	130.1516	-104.94781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1375.2938830852509
204	-394.42712	32.826954	-355.4648	-495.22318	255.4	-79.9477	16.519188	-14.038063	-90.35758	820000	2.4557114e-08	3190.2195	-0.0013396902	-661.7761	1.1440498	-0.0011320106	0.00625	394.42712	32.826954	495.22318	355.4648	255.4	122.09518	22.641027	130.1516	9.521323	-2.2351743e-09	1613.3196	-0.0016971029	-4.9766846	0.48911038	-0.0004705744	0.0105	79.0	1381.8778376579285
205	-375.45917	26.490665	-340.49924	-432.9369	235.23529	-91.11155	14.169518	-11.845029	-95.32493	824000	2.1606684e-08	2510.7192	-0.0007834995	-305.19238	1.1319894	0.0010084203	0.0045	375.45917	26.490665	432.9369	340.49924	235.23529	119.659805	23.458714	128.25746	10.222563	3.4362078e-08	1315.0903	-0.0014603682	-19.814941	0.48330075	0.0026579436	0.02	79.0	1389.4936113357544
206	-367.5282	26.305843	-312.81476	-425.71057	240.8125	-96.19803	14.92811	-13.013152	-100.403885	828000	-7.56979e-09	1799.3295	-0.0013770206	-183.81702	1.1092577	0.00037720005	0.00675	367.5282	26.305843	425.71057	312.81476	240.8125	123.518875	24.603071	132.27802	7.7522244	-1.6212464e-08	1345.2592	-0.0026402464	-40.63745	0.47432715	0.0028857717	0.03275	79.0	1397.031037569046
207	-134.58572	93.15408	-30.285124	-301.28174	107.35135	-102.93355	12.259	12.23718	-105.41223	832000	2.002716e-08	3006.427	-0.00030139304	-713.7085	1.1314639	0.00072159723	0.005	134.58572	93.15408	301.28174	30.285124	107.35135	123.079056	19.127481	127.79476	-23.678165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1402.9073753356934
208	-384.4776	36.52961	-318.13135	-454.0321	256.2	-88.82273	15.84157	-22.160982	-100.50197	836000	1.0251999e-08	2135.857	-0.0010626239	-419.53857	1.1177617	-0.0006377227	0.00425	384.4776	36.52961	454.0321	318.13135	256.2	119.93362	22.342012	127.79476	11.496985	-5.4836273e-09	1362.7336	-0.0022066052	-6.255005	0.45174685	0.0023605223	0.04175	79.0	1410.8366060256958
209	-112.83043	87.7949	-27.752947	-287.22876	101.28205	-102.09973	11.241577	-3.6880946	-105.28381	840000	2.0742416e-08	3526.9866	-0.00054871425	-1020.2329	1.1319579	0.0015843497	0.00925	112.83043	87.7949	287.22876	27.752947	101.28205	121.36986	16.996758	125.2037	-5.157293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1416.4454045295715
210	-379.95895	27.291035	-317.3681	-428.25128	265.33334	-85.85416	15.275321	-27.417873	-100.49983	844000	-2.4437905e-09	2270.0212	-0.0022055658	-615.8865	1.1109447	0.00021962848	0.0065	379.95895	27.291035	428.25128	317.3681	265.33334	117.76081	21.657473	125.2037	12.115669	7.688999e-09	1347.4836	-0.001336464	-2.1832275	0.43052438	0.00032452846	0.01825	79.0	1424.177598953247
211	-115.87207	86.09216	-27.459318	-309.3185	102.76316	-101.02201	14.446459	-1.3716986	-105.25833	848000	-2.4199485e-08	3082.8396	-7.877517e-05	-877.853	1.0871961	0.0011960823	0.00325	115.87207	86.09216	309.3185	27.459318	102.76316	117.9823	20.527794	123.86492	-0.66001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1429.692997932434
212	-134.24176	103.78245	-33.592213	-531.2641	110.611115	-87.71934	14.583303	-3.4921803	-100.52338	852000	7.152557e-09	2316.5164	-0.0011445496	-212.41113	1.0644178	0.0006867317	0.00775	134.24176	103.78245	531.2641	33.592213	110.611115	119.076385	18.528639	123.86492	0.096503615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1436.2800204753876
213	-139.68884	106.66502	-33.894634	-514.418	106.97298	-86.553986	14.44392	-5.43544	-96.13521	856000	-6.198883e-09	2467.1035	-0.0013220517	-161.58057	1.0852282	0.0011847785	0.00575	139.68884	106.66502	514.418	33.894634	106.97298	118.38924	19.817734	123.86492	-2.8533387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1441.8804769515991
214	-118.474106	88.04191	-23.365984	-332.47168	111.37143	-83.26328	12.238436	4.6772146	-91.80897	860000	2.7656554e-08	2123.1929	-0.00047522568	-192.47974	1.065917	0.0013978231	0.00725	118.474106	88.04191	332.47168	23.365984	111.37143	121.7872	12.569789	123.86492	-2.1710238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1448.2255985736847
215	-119.51597	96.51902	-26.668419	-439.5375	103.63158	-74.420074	12.521627	-13.393808	-86.87392	864000	-2.7358531e-08	1714.4664	-0.003140598	-111.32678	1.0853615	0.0039665136	0.019	119.51597	96.51902	439.5375	26.668419	103.63158	119.26562	18.432259	123.86492	-1.8823048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1454.2845811843872
216	-114.700935	90.51619	-26.434416	-330.76727	109.314285	-75.98447	10.662747	-9.005808	-82.623505	868000	-2.3841857e-09	1777.9215	-0.0003822769	-114.03076	1.1040449	0.00089510414	0.005	114.700935	90.51619	330.76727	26.434416	109.314285	121.65347	12.683285	123.86492	0.09136522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1459.9959030151367
217	-450.61475	186.63507	-338.106	-1082.9987	306.07693	-68.34676	12.232287	-19.234352	-78.49255	872000	8.940697e-11	5233.026	-0.0018859695	-1057.8193	1.1259775	0.0020722966	0.005	450.61475	186.63507	1082.9987	338.106	306.07693	117.93092	19.32024	123.86492	10.0203285	-1.7642975e-08	2709.9646	-0.0023644948	-80.70508	0.4394341	0.0024653422	0.01275	79.0	1467.4008224010468
218	-388.63586	48.823277	-323.26813	-559.29565	245.625	-81.23875	5.702128	-45.073917	-83.52914	876000	3.4451485e-08	3258.72	-0.0011732961	-461.2317	1.1019449	0.0005464603	0.00475	388.63586	48.823277	559.29565	323.26813	245.625	117.87275	19.24131	123.43526	15.675504	2.9087067e-08	1362.1859	-0.000955577	-72.227295	0.4161682	0.0019820302	0.0185	79.0	1475.1946992874146
219	-384.62817	34.888947	-324.71115	-467.60822	284.2857	-85.76677	11.608072	-9.89065	-88.63451	880000	3.6656857e-08	2309.2039	-0.00076176313	-233.35254	1.1232587	0.00020334501	0.003	384.62817	34.888947	467.60822	324.71115	284.2857	120.84262	21.909588	128.04657	12.686911	5.00679e-09	1678.3632	-0.0016515219	-69.13037	0.41093847	0.0025855994	0.018	79.0	1482.0894763469696
220	-132.95023	85.9082	-27.8845	-255.22798	105.72973	-91.727	9.90305	-10.247094	-93.67662	884000	-1.0371208e-08	2198.995	-7.770777e-05	-648.37024	1.1456529	0.00026809555	0.0025	132.95023	85.9082	255.22798	27.8845	105.72973	119.53367	16.49269	123.303154	1.5897114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1488.6993703842163
221	-373.57272	24.45542	-335.41473	-424.3587	230.0	-78.63539	14.78701	-18.827875	-88.894615	888000	-4.053116e-08	3294.0664	-0.0015410815	-691.7258	1.1481665	0.00014574615	0.00375	373.57272	24.45542	424.3587	335.41473	230.0	115.30709	22.1567	123.303154	10.923145	-1.0818243e-08	1270.7983	-0.0024505805	-73.90161	0.43038106	0.0040498404	0.04375	79.0	1495.1593244075775
222	-393.02777	48.148563	-312.7412	-463.74658	291.15384	-90.19722	12.283923	-13.730086	-93.87372	892000	-8.873641e-09	2302.9963	-0.0004768838	-185.19409	1.123908	-9.80123e-05	0.003	393.02777	48.148563	463.74658	312.7412	291.15384	121.16956	21.209831	128.08714	11.861315	2.348423e-08	1929.0848	-0.0016913506	-70.92761	0.4174151	0.0030232847	0.02225	79.0	1503.1006038188934
223	-404.37262	45.117554	-346.96875	-520.35236	268.07144	-94.96173	13.987145	-13.995594	-98.85743	896000	-9.164214e-09	2146.8171	-0.0008082724	-229.6831	1.1315156	-0.00030015383	0.00375	404.37262	45.117554	520.35236	346.96875	268.07144	116.86134	20.48614	123.335686	11.811173	-1.6242265e-09	1485.2596	-0.0020995105	-10.22522	0.4095769	0.0037128434	0.0255	79.0	1509.8460030555725
224	-409.80768	44.03666	-357.03253	-490.824	249.625	-98.14312	16.072123	-14.513292	-103.9193	900000	-1.9326807e-08	2633.785	-0.0011700701	-272.37183	1.1545078	9.44473e-05	0.002	409.80768	44.03666	490.824	357.03253	249.625	118.488106	22.556671	126.64895	12.054297	-9.179115e-09	1856.4204	-0.0012504325	-50.987427	0.43109468	0.0015184752	0.0105	79.0	1517.6240208148956
225	-115.0691	95.61539	-28.667877	-327.47095	104.13513	-103.23563	14.096259	-3.3845556	-109.00688	904000	-2.8610229e-08	3398.2898	-0.0005427183	-1297.9812	1.1308585	0.0009785331	0.00775	115.0691	95.61539	327.47095	28.667877	104.13513	126.07291	19.482079	131.24605	10.3156395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1523.2301471233368
226	-410.84628	53.01929	-348.98453	-510.77014	325.72726	-88.792625	17.419859	-20.080366	-104.551506	908000	-2.8610229e-08	2363.9583	-0.00056022167	-371.22876	1.1080548	-5.75355e-05	0.0035	410.84628	53.01929	510.77014	348.98453	325.72726	125.36467	20.303831	131.24605	11.493071	-1.192093e-10	2924.051	-0.0018437764	-205.75903	0.4450445	0.0040007983	0.02575	79.0	1530.9626824855804
227	-142.3516	84.09154	-31.498568	-264.72644	107.25	-89.40364	14.685932	-9.76728	-109.65825	912000	1.6689301e-09	1873.696	-0.00036817812	-262.22412	1.1276407	3.075218e-05	0.00425	142.3516	84.09154	264.72644	31.498568	107.25	121.63011	17.848133	126.22457	11.93505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1536.7991833686829
228	-476.04388	211.41379	-366.3663	-1202.2511	304.30768	-83.91403	17.914972	-20.938015	-105.95182	916000	-6.7949295e-09	4434.9927	-0.0013864363	-1005.23047	1.1449404	0.0007655206	0.0065	476.04388	211.41379	1202.2511	366.3663	304.30768	120.245575	19.705309	126.22457	11.958991	-4.4107438e-09	3078.3914	-0.0019373482	-70.50806	0.46211863	0.0056274454	0.053	79.0	1544.5153224468231
229	-572.439	268.88223	-354.64966	-1204.0133	332.33334	-99.093376	12.743394	-42.317986	-110.90782	920000	-2.193451e-08	5475.5835	-0.0015792197	-570.9834	1.1685542	0.00086836	0.005	572.439	268.88223	1204.0133	354.64966	332.33334	126.45186	14.932038	130.10448	21.679382	-2.9802322e-10	4210.417	-0.0010847399	-159.04614	0.44049457	0.002070562	0.01525	79.0	1551.7749314308167
230	-466.32288	206.9114	-331.49207	-1171.0721	291.3846	-106.092705	13.824346	-35.383617	-115.96957	924000	-1.692772e-08	3124.9465	-0.0010873139	-283.09985	1.1475533	0.0007273394	0.003	466.32288	206.9114	1171.0721	331.49207	291.3846	128.78947	21.200285	135.0711	20.016645	3.0875206e-08	2835.8171	-0.002201766	-8.202637	0.46069577	0.0050355974	0.03675	79.0	1559.2119855880737
231	-117.69111	84.47225	-24.411043	-296.17657	100.84615	-104.94726	21.582237	11.548612	-121.013504	928000	1.0371208e-08	3211.5505	-0.00042426222	-1137.3525	1.165111	0.00056319416	0.00225	117.69111	84.47225	296.17657	24.411043	100.84615	126.75722	27.807636	135.4964	-63.584286	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1565.6617815494537
232	-111.03804	92.69942	-30.080656	-314.77194	96.425	-91.042816	16.692442	20.485138	-116.73431	932000	6.198883e-09	2262.923	-0.0011506804	-369.6383	1.142064	0.00092460157	0.0025	111.03804	92.69942	314.77194	30.080656	96.425	127.59369	26.28724	135.4964	-53.490894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1571.424560546875
233	-145.12274	82.39674	-31.314838	-270.72287	110.65714	-83.92191	15.259116	1.905921	-112.35931	936000	3.8743018e-09	1407.8739	-0.0011067224	-122.14099	1.1183739	-0.00011778226	0.0025	145.12274	82.39674	270.72287	31.314838	110.65714	127.08515	26.821281	135.4964	-73.42926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1577.3644633293152
234	-421.32535	50.111782	-317.95728	-489.0501	254.6	-86.26542	15.846773	-36.99857	-108.20307	940000	3.3512713e-08	2973.972	-0.0005543141	-907.01733	1.0944575	-0.00012790083	0.002	421.32535	50.111782	489.0501	317.95728	254.6	127.646164	22.625387	135.4964	6.386339	1.8909574e-08	1760.3098	-0.003739774	-36.727173	0.44336036	0.0049942704	0.02975	79.0	1584.6003105640411
235	-130.05435	87.915955	-27.15789	-284.11273	102.6579	-90.37947	18.994942	7.6341343	-113.20033	944000	3.0994414e-08	2148.1616	-0.00037412907	-552.76025	1.0776632	-0.00031409174	0.00325	130.05435	87.915955	284.11273	27.15789	102.6579	131.18407	23.949148	137.86903	-46.22843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1591.0675971508026
236	-125.78123	87.38191	-27.906034	-261.0363	99.425	-80.26033	14.882124	-7.959465	-109.09436	948000	3.838539e-08	1572.284	-0.001365808	-133.34314	1.100749	0.0017666684	0.0045	125.78123	87.38191	261.0363	27.906034	99.425	130.28377	25.373013	137.86903	-39.29904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1597.0552897453308
237	-812.83386	230.44469	-339.15903	-1056.3542	504.14285	-85.952095	16.308105	-55.123634	-104.80617	952000	-4.339218e-08	6033.383	-0.0006455945	-936.1284	1.1246415	-0.0006034555	0.001	812.83386	230.44469	1056.3542	339.15903	504.14285	136.95688	8.114059	137.86903	17.40333	-5.2452087e-09	3893.6533	-0.0006238215	-61.135742	0.43685815	0.0013520069	0.01075	79.0	1604.8859403133392
238	-950.3694	77.16653	-842.0431	-1059.1119	651.1667	-92.23973	16.466652	-60.20059	-109.88657	956000	4.6491624e-09	5374.689	-0.0015350488	-737.71094	1.1013682	0.0013040856	0.0065	950.3694	77.16653	1059.1119	842.0431	651.1667	141.2528	6.960021	142.06508	47.770405	-6.9737434e-09	4789.005	-0.001982306	-274.66797	0.4533118	0.0040260665	0.0235	79.0	1611.6975166797638
239	-837.79395	231.4048	-393.3835	-1171.5328	572.1667	-106.59394	9.981547	-81.68933	-114.71904	960000	1.835823e-08	3465.5012	-0.0013031536	-366.04395	1.1239736	0.0015060826	0.011	837.79395	231.4048	1171.5328	393.3835	572.1667	137.55838	0.3337602	137.58275	128.10727	5.722046e-09	3130.2407	-0.001163386	-77.907715	0.44873852	0.0016389688	0.00775	79.0	1619.4688620567322
240	-1148.5417	288.65918	-849.64655	-1542.8121	777.0	-111.83025	10.192358	-85.52403	-119.82616	964000	4.9769877e-09	3304.9026	-0.0004421601	-345.4851	1.1467627	0.0014706204	0.00175	1148.5417	288.65918	1542.8121	849.64655	777.0	137.61871	0.0003124625	137.61874	137.61447	2.7418137e-09	2848.9744	-0.0013144383	-38.165527	0.44162372	0.002193115	0.0145	79.0	1626.5079379081726
241	-121.72244	84.23558	-24.439497	-270.17764	107.89189	-118.45969	13.391273	-3.962327	-124.82711	968000	6.651879e-08	4775.015	-0.000771256	-2820.5142	1.1235361	0.0025881769	0.01525	121.72244	84.23558	270.17764	24.439497	107.89189	137.68546	19.216751	141.99382	2.1653676	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1633.1470830440521
242	-139.07771	86.42548	-31.565235	-287.42877	111.91428	-91.72099	19.39665	32.52367	-120.67691	972000	-1.001358e-08	1959.597	-0.00028379692	-413.1908	1.1040171	-4.0070056e-05	0.00375	139.07771	86.42548	287.42877	31.565235	111.91428	136.86047	20.891356	141.99382	-13.6663475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1638.836183309555
243	-94.4928	71.50728	-27.434788	-248.69296	100.07692	-80.07487	10.644114	8.137941	-116.63344	976000	1.642108e-08	1889.3346	-0.00016520788	-271.17737	1.1260977	0.00073610863	0.00375	94.4928	71.50728	248.69296	27.434788	100.07692	138.85335	16.447222	141.99382	-8.12701	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1645.4035761356354
244	-126.948	84.5587	-26.17369	-264.09796	105.02631	-76.04219	12.479049	2.288319	-112.03636	980000	-1.9192695e-08	1444.8127	-0.00042530813	-127.31213	1.1128865	0.00043787967	0.0055	126.948	84.5587	264.09796	26.17369	105.02631	136.5263	21.777925	141.99382	-8.820326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1651.1011645793915
245	-116.30734	86.88515	-24.551695	-255.36243	99.35897	-73.96204	14.642078	3.8108435	-107.910194	984000	2.1457671e-09	1419.6904	-0.0011569825	-107.559326	1.1348752	-7.505152e-05	0.0055	116.30734	86.88515	255.36243	24.551695	99.35897	137.24892	20.314425	141.99382	-0.75714743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1657.853814125061
246	-142.83955	92.10296	-28.42872	-271.51175	109.083336	-75.75786	19.845211	14.938814	-103.64061	988000	8.3446505e-10	1082.3915	-0.0014558033	-56.912598	1.1588067	0.0015288917	0.013	142.83955	92.10296	271.51175	28.42872	109.083336	134.49605	25.085588	141.99382	-8.392973	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1663.6480507850647
247	-925.1986	224.6082	-691.4183	-1150.6528	764.75	-77.02252	19.300625	-59.72284	-100.41949	992000	-5.632639e-09	2672.5674	-0.0020088628	-635.5626	1.1815244	0.0031011447	0.01	925.1986	224.6082	1150.6528	691.4183	764.75	141.99379	3.0517578e-05	141.99382	141.99382	6.437302e-09	2344.819	-0.0023725522	-192.58594	0.42629007	0.0007491256	0.01175	79.0	1671.417874097824
248	-1098.2191	277.845	-622.5016	-1307.1371	867.75	-94.62467	12.331025	-72.69271	-105.268684	996000	2.5391579e-08	2447.1355	-0.00062768883	-279.23486	1.2054399	0.00092853664	0.006	1098.2191	277.845	1307.1371	622.5016	867.75	136.99979	1.8054443e-06	136.99979	136.99973	1.0550022e-08	2404.9956	-0.0011219245	-119.426025	0.4032192	0.001704233	0.00725	79.0	1678.4273879528046
249	-108.83299	76.609856	-27.91678	-231.29565	103.052635	-101.83819	8.235465	-33.523376	-110.036156	1000000	3.409386e-08	3073.893	-0.00015028096	-1774.6162	1.2239522	0.00052342913	0.00125	108.83299	76.609856	231.29565	27.91678	103.052635	128.94958	15.864854	132.11797	14.068683	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1684.97509765625
250	-1333.7913	93.25181	-1242.2898	-1472.7308	995.25	-81.958046	18.682856	-64.12451	-106.12431	1004000	2.3841858e-08	3966.384	-0.0035159502	-1040.7095	1.2091296	0.004208007	0.021	1333.7913	93.25181	1472.7308	1242.2898	995.25	132.11794	3.0754127e-05	132.11797	132.11778	-2.3841857e-09	2491.582	-0.0013123641	-3.9279785	0.3830488	0.002794456	0.0135	79.0	1691.7219429016113
251	-110.96168	84.86638	-29.399942	-294.63687	99.92308	-102.05991	8.236848	-22.538614	-110.77967	1008000	2.5987624e-08	3491.842	-0.0009867821	-2133.6072	1.232813	0.00079436327	0.00275	110.96168	84.86638	294.63687	29.399942	99.92308	132.44751	10.611024	134.10565	21.671518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1698.2012343406677
252	-1118.7068	376.68707	-499.2148	-1495.0132	846.5	-82.06967	19.250965	-64.15281	-106.90089	1012000	-1.1235476e-08	3674.1584	-0.0015118248	-820.3274	1.2182368	0.00023619563	0.0065	1118.7068	376.68707	1495.0132	499.2148	846.5	134.10568	3.0517578e-05	134.10565	134.10565	-5.543232e-09	2908.7085	-0.0012272283	-32.45117	0.367897	0.002971422	0.01825	79.0	1704.92161154747
253	-103.7537	78.20485	-27.295397	-290.9324	92.78571	-101.47926	10.859543	-19.130434	-111.459305	1016000	3.5762786e-09	3670.308	-0.00094445323	-2137.4468	1.2416953	0.0039875326	0.01675	103.7537	78.20485	290.9324	27.295397	92.78571	127.988144	11.235915	129.83852	22.331345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1711.4709722995758
254	-937.9484	219.48369	-678.0332	-1193.3329	818.75	-75.64384	17.293787	-64.12526	-107.658905	1020000	2.6553868e-08	2727.5728	-0.0020237507	-921.21826	1.2360924	0.0020394367	0.0125	937.9484	219.48369	1193.3329	678.0332	818.75	129.83852	0.0	129.83852	129.83852	1.7166137e-08	2311.3794	-0.0023023826	-144.37646	0.34869847	0.0026943965	0.027	79.0	1718.2057826519012
255	-1092.5159	145.18364	-924.40247	-1278.6887	977.25	-103.31734	6.210408	-93.593475	-111.56856	1024000	1.8179417e-09	1525.9229	-0.0011663374	-193.24487	1.2485102	0.00173691	0.00825	1092.5159	145.18364	1278.6887	924.40247	977.25	124.90677	1.5258789e-05	124.906784	124.906784	1.2695789e-08	1845.6274	-0.00084174733	-82.76245	0.3322332	0.003028206	0.00925	79.0	1725.6791954040527
256	-110.06126	84.44501	-28.452103	-367.94705	106.297295	-97.84512	11.032496	-20.070065	-116.87551	1028000	-2.616644e-08	2863.7913	-0.000838457	-1336.3538	1.2720145	0.00020346232	0.002	110.06126	84.44501	367.94705	28.452103	106.297295	118.90102	9.025212	120.145515	19.267797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1731.4161746501923
257	-100.16669	73.35194	-25.87121	-243.5741	102.63158	-72.93735	12.410659	11.426547	-112.75482	1032000	-4.3272973e-08	1566.0706	-0.0013010747	-203.84167	1.2478389	0.0023715578	0.01225	100.16669	73.35194	243.5741	25.87121	102.63158	118.9142	8.79128	120.145515	19.639185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1737.898035287857
258	-877.7956	98.0251	-774.6401	-1036.5509	1000.0	-74.89239	17.724823	-63.440918	-108.74608	1036000	-7.867813e-09	1057.3708	-0.0015543734	-253.99847	1.225956	0.001956081	0.013	877.7956	98.0251	1036.5509	774.6401	1000.0	120.145515	0.0	120.145515	120.145515	-1.758337e-08	2306.8005	-0.001454953	-225.42188	0.32443234	0.0016381298	0.01425	79.0	1745.078112602234
259	-784.9796	264.24323	-407.68774	-1165.87	795.8	-82.900604	19.62867	-67.44942	-113.1138	1040000	-9.477138e-09	811.58923	-0.001049353	-171.13843	1.2130212	0.001219018	0.007	784.9796	264.24323	1165.87	407.68774	795.8	115.1233	1.5258789e-05	115.123314	115.123314	-1.6033649e-08	1429.0955	-0.00217056	-143.73206	0.30454832	0.0045239776	0.031	79.0	1752.4207961559296
260	-106.254425	78.12692	-25.38982	-262.81375	102.26316	-89.12912	12.591421	-53.33302	-116.91691	1044000	-1.7285346e-08	2535.419	-0.0006795877	-908.96313	1.1958619	0.0019461024	0.01025	106.254425	78.12692	262.81375	25.38982	102.26316	109.73116	5.354723	110.19261	18.823818	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1758.8395597934723
261	-900.1871	89.88504	-783.05133	-996.0875	1000.0	-72.61163	11.498754	-67.00137	-112.87349	1048000	-1.552701e-08	1090.4667	-0.00034120138	-552.9965	1.2186385	0.0007073224	0.00425	900.1871	89.88504	996.0875	783.05133	1000.0	110.19262	7.6293945e-06	110.19261	110.19261	-2.1517277e-08	1277.5048	-0.0013331716	-109.29065	0.31938553	0.00014733168	0.0055	79.0	1765.9281504154205
262	-111.745865	111.45157	-28.15499	-463.7724	104.52631	-83.530106	17.084574	-10.726969	-116.7922	1052000	-9.6559525e-09	2947.6775	-0.0010360182	-605.24854	1.202669	0.0001865649	0.004	111.745865	111.45157	463.7724	28.15499	104.52631	104.61968	6.5010333	105.33688	15.699307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	1772.3981521129608
