x,y,u,v
0.8203387736739008,0.026079170721946,-3.9855678,4.0
0.8205490375561059,0.0272725809071694,-3.9834714,3.9994738
0.820729561318711,0.0282629997546819,-3.99728,3.9756343
0.8209530304776763,0.0294460848717942,-3.9981475,3.9659219
0.8211450179715821,0.0304273161142186,3.820567,-3.9993203
0.8213825564800734,0.0315987863529871,-3.9919364,4.0
0.8215859845481407,0.0325702242223664,3.588265,-1.3510674
0.8218368989965417,0.0337297921927932,-3.9972548,3.9999928
0.8220513415399707,0.0346910393159671,2.4853559,-3.5248578
0.822271078778166,0.0356471296532142,3.7220244,2.6813674
0.8225414141751126,0.0367877451060298,3.6284192,2.1766214
0.8227722592397528,0.0377324994432428,-3.5807757,-1.2117138
0.82305541729015,0.0388594730189944,2.7767596,1.3109471
0.8232969047272696,0.0397926498945228,-2.3082616,1.087111
0.8235929364068756,0.0409050774703622,3.084065,2.344606
0.8238451139825165,0.0418257673503493,-3.9963102,-2.4504921
0.824153944367779,0.0429228094518706,-3.894859,-0.8179165
0.8244164802795547,0.0438304747177527,-3.9988344,-3.084864
0.8247377581650764,0.0449115017077516,-3.999114,0.40243295
0.8250107037147496,0.0458053457875409,-0.03851295,-3.7068243
0.8253443465983843,0.0468693561349614,2.2511005,-2.946178
0.82562744001781,0.0477488654523073,2.01493,-0.7962859
0.825972984066488,0.0487955488915847,1.9676021,-0.5790318
0.8262660130751004,0.0496602186231769,3.4656866,2.1984262
0.8266235502363314,0.0506885668387741,1.3547202,0.77266425
0.8269263315383409,0.0515377994849749,-3.79296,0.09429901
0.8272333288783011,0.0523798311540664,-3.9386663,-1.7608262
0.827607302124303,0.0533807103992533,-3.679302,-0.053900316
0.8279235046864395,0.0542067314290796,-3.9982076,-3.0119598
0.8283084030545484,0.0551879815372631,-3.4224641,-0.0762866
0.8286337133213001,0.0559973859751855,3.326544,-3.9885497
0.8290298084733917,0.0569580450473647,3.4970365,-3.9987926
0.8293643567375382,0.0577497766065346,3.7083414,-3.1981566
0.8297711435704473,0.0586891547718328,1.914573,-3.9860313
0.8301142349747981,0.0594632079340354,2.041103,-0.62855464
0.8305308805378872,0.0603813685124444,3.0084033,-1.0161785
0.8308822602170663,0.06113745383381,-0.39977345,-0.3834529
0.8313088154061002,0.0620335992341635,2.7090495,1.0256824
0.8316685477143555,0.0627707235838274,-3.724808,3.715784
0.8321051811911145,0.0636435645062518,-1.7060902,3.999901
0.8324733326240051,0.0643610560665303,1.011871,4.0
0.8329200374359627,0.0652103790971687,0.582487,4.0
0.833296117239653,0.0659083115012853,0.54383266,4.0
0.8337519564109701,0.066733817011356,0.7134096,4.0
0.8341355872591153,0.0674116228055318,-1.558035,-3.9956577
0.8345225912882505,0.0680798989641517,-1.2737683,-2.7006576
0.8349912947112801,0.0688694785981118,-3.6191409,-3.957468
0.8353853652950516,0.0695168871878385,-2.1432633,0.7091605
0.8358623570197454,0.0702810937264452,1.9622972,3.7604182
0.8362632456389161,0.0709072261633292,2.6900349,3.9806902
0.8367481850769781,0.0716458054527157,2.9990656,3.9880242
0.8371554820421362,0.0722504521837953,0.2748225,3.9735675
0.8376479788596071,0.0729629763009717,-3.3346872,3.3295867
0.8380613557277287,0.0735457567840266,1.2159158,-2.5573578
0.8385610850587705,0.0742316680221789,-3.3167484,-3.950206
0.838980552420837,0.0747915411780351,3.173315,-0.79671824
0.8394876948063879,0.0754488166308264,1.5750598,-3.205916
0.8399132980233283,0.0759842914293485,3.989493,-3.7786663
0.84042806904664,0.0766121186208158,3.9375432,-3.693122
0.84086049642889,0.0771229184013938,3.9047434,-2.735057
0.8413830840524392,0.0777215636299795,-3.9983652,3.8341727
0.8418212592481639,0.0782086350146819,1.4189377,-0.91134274
0.8423502331431337,0.078778627601316,1.5764068,-0.63841003
0.8427932183340997,0.0792418525769879,2.0735235,-0.69856244
0.8432384049081667,0.0796942003033809,-3.9483118,2.2093372
0.8437753445151596,0.0802225340893171,-3.993928,3.0267544
0.8442249644204797,0.0806505494126418,0.50620073,-0.7353138
0.8447670451156453,0.0811492792064048,1.4217647,-0.47721803
0.8452207900568725,0.08155242739553,-0.031471558,0.5730101
0.8457675742733165,0.0820211863236054,-3.763849,3.0401583
0.8462250313133843,0.0823992945965087,-0.6328576,-2.080107
0.8467761117061144,0.0828377759499823,-0.4666997,-1.2412491
0.8472370437171607,0.0831902905281813,0.937869,1.8024585
0.8477920678437596,0.0835979375072396,-1.813761,3.8125641
0.8482560895199385,0.0839248338961749,-1.5982313,-3.3189397
0.8488145758927083,0.0843012544326605,-0.40626812,-0.9538151
0.8492813387441089,0.0846017913662384,0.45981053,3.994025
0.8498430324788179,0.0849467505452808,-1.9350529,-3.7019756
0.8503121361984016,0.085220563563886,0.5654539,3.5515141
0.8508764579492001,0.0855333416133243,-3.9860003,-4.0
0.8513477278336279,0.0857806289955052,-1.9903889,-3.5884173
0.8519143391983629,0.0860609965924614,-0.8739023,-2.2528248
0.852387325661492,0.0862810880743706,-1.9424572,-3.8129504
0.8528609445133185,0.0864884888277884,-1.2420204,2.3005655
0.8534299866883106,0.0867210892501994,-0.90265006,-4.0
0.8539049454500872,0.0869007391511043,-3.9999998,-4.0
0.8544755205749781,0.0870995053839772,3.995646,4.0
0.8549518128401491,0.087251311184998,1.7559122,-3.8398943
0.855523813926532,0.0874159848661652,3.3308582,4.0
0.85600095582814,0.0875392275088067,2.680992,-0.9624127
0.8565739990770044,0.0876700351557858,3.0281856,2.6965258
0.857052007321193,0.0877648018109257,3.8003728,-1.9794114
0.8576260517246969,0.0878613563520646,2.6514122,-3.7752519
0.8581049730603105,0.0879274768486746,0.9376563,-3.9845877
0.8586801302655527,0.0879892063183312,3.9333029,3.9998703
0.8591596992212674,0.0880264224063476,-2.5274925,-3.99997
0.8597360599240284,0.0880529434592281,2.519631,-3.9188094
0.8602171609001696,0.0880598133872334,-3.985071,3.92095
0.8607943527686557,0.0880506962269611,3.8494256,-3.7527447
0.86127607069635,0.0880277513204448,3.7591686,-3.994935
0.8618551846634949,0.0879814944944089,-3.9606836,-0.5318454
0.8623377674008039,0.0879275699861699,1.7735618,-3.9792516
0.8628207736834849,0.0878593285762022,3.6912048,-4.0
0.8634010307320423,0.087758442613905,-0.7925438,-4.0
0.8638842317124694,0.0876584763114873,-0.6994824,-4.0
0.8644630252952508,0.0875193715979452,-3.3639631,-3.822122
0.8649444096677525,0.0873880041262085,-0.3414493,-3.8887916
0.8655211731800532,0.0872122381511041,-1.6293702,2.0951896
0.866000883734933,0.0870508611824727,0.43296188,-2.726807
0.866575728357378,0.0868383650031443,-2.2122588,-3.9501173
0.8670537049796071,0.0866457509858139,-0.9209855,-3.0077715
0.867626368270597,0.0863960093030346,-2.6501896,-3.997374
0.868102540342821,0.086171963406541,-0.90279484,-4.0
0.8686728256837769,0.0858839965432173,-2.0423257,-3.2778594
0.8691468927428571,0.0856277422233975,-2.9110527,-3.9849072
0.8697143002504976,0.0853010707827598,-2.2161772,-3.1797564
0.8701859578742328,0.085012847286299,-3.263846,-3.999743
0.8707500365688496,0.0846472443691718,3.9073076,4.0
0.8712190515679749,0.0843269022879183,-3.429139,-3.5454729
0.8717802536637189,0.0839232419188143,-3.6020968,-3.9992268
0.8722468496989138,0.0835706653363682,-3.9806402,4.0
0.8727124466341138,0.0832037485002525,-3.870006,-3.716905
0.8732696565901367,0.0827435545776131,1.256175,4.0
0.8737330718710542,0.0823441240341562,-3.8957627,-3.5791507
0.8742875958405109,0.081845102759299,-3.9648278,-3.807682
0.8747485979613371,0.0814127263721271,3.615903,3.9999547
0.8753006588313438,0.0808743742734255,-3.972862,-2.6800058
0.8757595841571686,0.0804092516732213,-3.9997532,3.2323198
0.8763092141408739,0.0798315695522426,-3.9998858,1.6160339
0.8767664231585027,0.0793336943533742,3.9990916,1.3981853
0.877313889239405,0.0787162384317506,3.2403858,-3.390101
0.8777692686610037,0.0781848665195016,2.8098965,-3.47539
0.8783147956643341,0.077527339401725,-0.7772968,-3.107101
0.87876870108357,0.076962613108895,1.7200408,-1.944594
0.8793128156873979,0.0762649133620503,3.9910083,3.7966032
0.8797657451155262,0.0756666851076839,-3.9685607,-0.029702595
0.8803083377484472,0.0749281542568274,3.6261716,-3.2873063
0.8807601222797159,0.0742955753545604,-3.9257874,-1.6925262
0.8813017392184498,0.0735158118981712,3.994079,-1.154593
0.8817528986074176,0.072848806130274,-0.7672929,3.9439378
0.8822040737329958,0.0721661669551337,3.2698205,4.0
0.882745255551982,0.071325965771065,-3.9846766,-3.9999957
0.883196293338912,0.0706082311561707,-3.9978049,-4.0
0.8837379900326456,0.0697261160409373,-3.9970615,-4.0
0.8841896147428311,0.068973234500889,0.8626867,-4.0
0.8847319671423347,0.0680482285421364,3.1155465,3.8572984
0.885184612487296,0.0672596236351278,-2.2199998,2.9686167
0.8857286247961601,0.0662916177447992,3.9962666,3.9989903
0.8861829936183758,0.0654668574230781,1.9515407,3.8156471
0.8867294695678712,0.0644553411123509,3.9903538,-4.0
0.8871860401213958,0.0635938733993263,0.28078648,-3.9999986
0.8877356405913555,0.0625378604578148,3.5908835,-3.9999957
0.8881953098010164,0.061639206528389,-3.0918581,-3.905142
0.8887492360822628,0.0605385591428919,-3.944344,-3.9991436
0.8892128929653491,0.0596023609675184,-3.7903447,-3.8238733
0.8897722182529582,0.0584563872204648,-3.8842576,-3.990486
0.8902408213636607,0.0574821551341647,3.9980738,-1.0767447
0.8908067447973794,0.0562901920490255,3.2930942,-3.721901
0.8912816757483057,0.055277486497717,3.2220829,4.0
0.891759745827562,0.054247334037905,3.997844,3.999983
0.8923381156157758,0.0529878594411686,3.9997275,3.9999979
0.8928243657076292,0.0519186838559988,-3.8877025,4.0
0.8934133763311278,0.0506120184160725,-3.0138392,4.0
0.893909315706063,0.0495033566693802,-3.9999979,-3.999979
0.8945109618651533,0.0481489538307951,3.996394,3.9999988
0.8950185947609126,0.0470005102287349,-3.9999998,-3.9999974
0.8956355202175745,0.0455981223943317,-4.0,-3.9997637
0.8961565961158825,0.0444092226611629,-4.0,-4.0
0.8967908991562709,0.0429580712370711,-4.0,-3.9999928
0.8973275794410799,0.0417282769120802,-4.0,-3.9999952
0.8979819377845075,0.040227964635669,-4.0,-3.9339797
0.8985363273742272,0.0389573803168592,-4.0,-3.1518767
0.8992133681098478,0.0374081982845513,-4.0,-3.9998174
0.8997880848635356,0.0360967693814512,-3.9999516,-0.87622416
0.900491557699474,0.0344985959569224,-3.9999838,-3.9999983
0.9010902693174406,0.0331459481217057,2.510735,2.966773
0.9018248479668352,0.0314978722438946,-0.6781947,-1.9353868
0.9024512129589132,0.0301037656690064,3.9997175,3.6175592
0.9030915726888066,0.0286909351218091,3.9999852,3.9970272
0.9038796234899016,0.0269704990829915,3.9999862,3.9996314
0.90455380336668,0.0255160615519966,-4.0,3.8994389
0.9053850652951452,0.0237460505614498,3.9999897,3.996901
0.906097770497514,0.022250391670023,-4.0,3.9949865
0.906978334733483,0.0204309867227566,3.9999864,3.9999971
0.9077348071809468,0.0188945547062204,-4.0,3.99969
0.9086712790889336,0.0170268477190017,-4.0,3.9999666
0.9094771510336352,0.0154507037389963,-4.0,3.9999964
0.910476512222188,0.0135361154939901,-4.0,4.0
0.911338074480895,0.0119217809982197,-4.0,4.0
0.9124086281089454,0.0099625230319607,-4.0,4.0
0.9133330937463914,0.0083120728801387,-4.0,-0.48807445
0.9144838073765148,0.0063107900363356,-4.0,4.0
0.9154790957856864,0.0046267147283484,-4.0,1.4091566
0.9167195439248604,0.0025875285593923,-4.0,3.9999251
0.917793982479855,0.0008740653511229,-4.0,2.4026644
0.9191351207354987,-0.0011978376767773,-4.0,3.9901001
0.9202981103180388,-0.0029357679429779,-4.0,0.22116968
0.9215047401161752,-0.0046829025042471,-3.9998844,-3.9806862
0.9230133152121291,-0.0067895653981803,-3.9999995,0.64977664
0.9243234852450064,-0.0085512174073271,-3.708806,-3.9999995
0.9259626030136991,-0.0106697265021444,-3.887273,-3.985214
0.9273870123261132,-0.012436528142214,3.9450262,-4.0
0.9291702339933456,-0.0145547041245245,3.9451742,-4.0
0.930720516066282,-0.0163148138528103,3.67458,-4.0
0.9326612979519172,-0.0184166362477353,3.9823928,-4.0
0.934348324568176,-0.0201556058600874,-3.9623926,-4.0
0.9364595769746372,-0.0222214560374854,0.6545529,-4.0
0.9382939466721806,-0.0239210101114628,-4.0,-4.0
0.9405879423874884,-0.0259274287750279,-4.0,-4.0
0.942578608366222,-0.0275665304016856,-4.0,-4.0
0.9450639064509554,-0.0294857935483302,-4.0,-4.0
0.9472167587916588,-0.0310387846394244,-4.0,-4.0
0.9498989007495382,-0.0328378575144254,-4.0,-4.0
0.952216119748418,-0.0342758628099612,-4.0,4.0
0.9550941035763616,-0.0359180752301291,-4.0,-4.0
0.9575719532400836,-0.0372095733160698,-4.0,4.0
0.9601197772839152,-0.0384235835871167,2.721969,4.0
0.9632652149081958,-0.0397690321272966,-4.0,4.0
0.9659548738210892,-0.0407897401319839,3.4216967,4.0
0.9692577237213916,-0.0418843564766712,-4.0,4.0
0.9720657193927242,-0.0426815688799381,1.1300653,4.0
0.9754924270498312,-0.0434924587226483,-3.9999986,4.0
0.9783870270465984,-0.0440417325028354,3.9962602,4.0
