ax,ay
-0.75906426,-0.46127763
-0.8186059,-0.41677567
-0.85464877,-0.36932757
-0.9172021,-0.32227868
-0.39491427,-0.6735575
-0.70778817,-0.48099566
-0.7691188,-0.43817037
-0.8010769,-0.3925511
-0.86319023,-0.34463373
-0.9229991,-0.29679716
-0.38981152,-0.6538743
-0.7097588,-0.46050847
-0.76614916,-0.4158159
-0.5162588,-0.56784725
-0.8684028,-0.32351962
-0.9228523,-0.2736685
-0.97996193,-0.23119055
-0.7136435,-0.439128
-0.74465454,-0.39433992
-0.8029806,-0.34732017
-0.8594906,-0.29903328
-0.9136998,-0.25726652
-0.96829164,-0.22064775
-0.69831294,-0.4178177
-0.7263495,-0.37129292
-0.78575075,-0.3272128
-0.84040195,-0.287521
-0.89485055,-0.250015
-0.946291,-0.21037042
-0.99268544,-0.16971582
-0.7181436,-0.35706043
-0.7760747,-0.31867367
-0.8311285,-0.27936012
-0.88194823,-0.24010657
-0.93116546,-0.20153469
-0.97707766,-0.16036497
-1.0213053,-0.121327154
-0.74911565,-0.31072915
-0.8000397,-0.27208546
-0.8496762,-0.23276286
-0.8983434,-0.19468425
-0.9437603,-0.15401122
-0.98497844,-0.11297263
-1.0283629,-0.07448396
-1.4050174,0.21111894
-0.80875915,-0.22585683
-0.857631,-0.18707722
-0.89931566,-0.14671052
-0.9432256,-0.10887058
-0.9841184,-0.06850738
-1.3598815,0.21688548
-1.0740829,0.012033694
-1.1092976,0.051821284
-0.83474857,-0.14359872
-1.5196954,0.39077237
-0.92339426,-0.06413384
-0.9612177,-0.024396893
-0.9980558,0.014440772
-1.3709499,0.30803746
-1.0831026,0.09543008
-1.1131388,0.13582724
-1.4807792,0.43574223
-0.8839653,-0.025611736
-0.9196261,0.013314347
-1.2933881,0.30508226
-1.0055043,0.09333612
-1.0361052,0.13154535
-1.0928794,0.17178212
-1.1230395,0.21471399
-1.4841565,0.51676106
-1.1943471,0.29875058
-1.5479364,0.6007719
-0.95108443,0.12468737
-1.6141938,0.6835779
-1.0176829,0.2023345
-1.0460924,0.24181926
-1.1013224,0.28475365
-1.4590963,0.5885136
-1.16783,0.3672048
-1.5160898,0.6717773
-1.2270424,0.44942644
-1.2740045,0.4902395
-1.2923566,0.52957684
